09:23:12.919 [qtp764262251-17] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/assets/flash/ZeroClipboard.swf] in DispatcherServlet with name 'appServlet'
09:23:14.776 [qtp764262251-16] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/dashboard/ie-emulation-modes-warning.js] in DispatcherServlet with name 'appServlet'
09:23:14.926 [qtp764262251-14] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/assets/flash/ZeroClipboard.swf] in DispatcherServlet with name 'appServlet'
09:23:16.033 [qtp764262251-14] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/assets/flash/ZeroClipboard.swf] in DispatcherServlet with name 'appServlet'
09:23:33.523 [qtp764262251-13] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/assets/flash/ZeroClipboard.swf] in DispatcherServlet with name 'appServlet'
09:23:36.297 [qtp764262251-16] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/assets/flash/ZeroClipboard.swf] in DispatcherServlet with name 'appServlet'
09:23:43.924 [qtp764262251-13] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/assets/flash/ZeroClipboard.swf] in DispatcherServlet with name 'appServlet'
09:24:19.224 [main] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'appServlet': initialization started
09:24:19.226 [main] INFO  o.s.web.context.support.XmlWebApplicationContext - Refreshing WebApplicationContext for namespace 'appServlet-servlet': startup date [Wed Aug 05 09:24:19 CST 2015]; parent: Root WebApplicationContext
09:24:19.228 [main] INFO  o.s.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [config/servlet-context.xml]
09:24:20.029 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/index],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String metrics.controller.MainController.index(java.lang.String,java.lang.String)
09:24:20.029 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/login],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String metrics.controller.MainController.login()
09:24:20.029 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/association],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String metrics.controller.MainController.association()
09:24:20.030 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/document],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String metrics.controller.MainController.document()
09:24:20.030 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String metrics.controller.TestController.test()
09:24:20.032 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/association/createAssociation],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void metrics.rest.AssociationController.createAssociation(metrics.rest.dto.AssociationRequest)
09:24:20.033 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/association/updateAssociation],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void metrics.rest.AssociationController.updateAssociation(metrics.rest.dto.AssociationRequest)
